mass,306
destruction,550
happened,1982
cuban,45
pictures,1242
throughout,246
sway,360
bias,6
dropped,564
moms,55
dropping,234
stocks,37
senate,10
majority,50
leaders,270
opposing,23
57,36
annihilate,25
korea,36
iran,25
iraq,41
shoots,106
stimulate,19
commerce,22
facing,317
towards,665
view,1754
fighting,2109
religion,721
peaceful,353
solutions,110
resolutions,21
christmas,2944
bonus,25
spared,56
patience,533
paid,1261
vacations,22
clone,78
deflation,3
reparations,3
eavesdropped,2
secret,2165
files,80
accounting,9
shredded,28
piles,81
pressure,899
mounted,34
denials,6
evidence,276
drag,1403
criminals,68
trial,266
martha,44
dear,3158
upper,150
management,20
honestly,300
economy,93
liberty,312
happily,148
eventually,276
tore,413
penitentiary,25
century,471
captains,41
ships,459
stood,1734
drown,1476
junk,290
bonds,81
sale,327
failed,579
hail,455
execs,19
jail,523
cage,706
dancing,3025
holds,904
selfdoubt,8
clap,359
age,1469
calls,1360
language,369
shapes,196
whose,929
given,1925
forgiven,364
screams,715
doorway,282
pierce,106
butler,20
treat,1690
insincere,42
ends,1944
grown,1186
silver,1972
shine,5068
claim,642
water,5617
cell,510
weighted,36
chose,510
desire,2018
resurrected,40
lighthouse,81
wreck,502
lions,195
lambs,64
roadblock,14
